"","Year","Genre","NA_Sales","EU_Sales","JP_Sales"
"23577",2011,"Adventure",0,0,0.06
"23578",2011,"Adventure",0,0,0.1
"23579",2013,"Adventure",0,0,0.03
"23580",2013,"Misc",0,0,0.03
"23584",2011,"Misc",0,0,0.01
"23585",2011,"Misc",0,0,0.01
"23599",2017,"Adventure",0,0,0.01
"23600",2018,"Platform",0.04,0,0
"23601",2013,"Adventure",0,0,0.02
"23602",2013,"Misc",0,0,0.02
"23603",2012,"Action",0,0,0.04
"23604",2012,"Misc",0,0,0.04
"23614",2010,"Adventure",0,0,0.19
"23615",2010,"Adventure",0,0,0.19
"23616",2012,"Adventure",0,0,0.07
"23617",2012,"Visual Novel",0,0,0.07
"23637",2018,"Visual Novel",0,0,0.01
"23640",2012,"Action",0,0,0.04
"23641",2012,"Misc",0,0,0.04
"23642",2012,"Adventure",0,0,0.03
"23643",2012,"Misc",0,0,0.03
"23646",2017,"Role-Playing",0,0,0.02
"23648",2015,"Racing",0,0,0.05
"23649",2015,"Role-Playing",0,0,0.06
"23652",2012,"Action",0,0,0.26
"23656",2016,"Role-Playing",0.17,0.06,0.08
"23657",2010,"Role-Playing",0,0,0.06
"23658",2015,"Role-Playing",0.04,0.01,0.06
"23659",2015,"Action",0,0,0.01
"23660",2017,"Strategy",0.01,0,0
"23661",2014,"Role-Playing",0.03,0,0.02
"23662",2015,"Visual Novel",0.03,0,0.02
"23663",2014,"Role-Playing",0.06,0.01,0.02
"23664",2015,"Visual Novel",0.04,0.01,0.02
"23665",2016,"Adventure",0.04,0,0
"23666",2015,"Role-Playing",0,0,0.15
"23667",2017,"Role-Playing",0.02,0,0.16
"23668",2016,"Role-Playing",0,0,0.02
"23669",2017,"Role-Playing",0.05,0,0.05
"23670",2016,"Role-Playing",0,0,0.01
"23680",2017,"Adventure",0,0,0.01
"23702",2010,"Shooter",0.11,0.01,0
"23715",2017,"Shooter",0,0.04,0
"23716",2017,"Shooter",1.07,1.35,0.22
"23717",2017,"Shooter",0.98,0.48,0
"23719",2012,"Shooter",0.05,0.1,0
"23720",2012,"Shooter",0.41,0.33,0.09
"23721",2012,"Shooter",0.94,0.4,0.02
"23724",2010,"Shooter",0.07,0.02,0
"23725",2011,"Strategy",0.22,0.1,0
"23729",2010,"Action",0,0.04,0
"23730",2010,"Action",0.21,0.12,0.03
"23731",2010,"Action",0.07,0.03,0
"23732",2010,"Action",0.24,0.09,0.01
"23733",2013,"Misc",0,0,0.01
"23748",2015,"Shooter",0.18,0.09,0
"23749",2015,"Shooter",1.29,2.06,0.36
"23750",2015,"Shooter",1.62,0.84,0
"23763",2011,"Action",0.14,0.07,0.07
"23764",2011,"Action",0.02,0,0
"23765",2011,"Action",0.02,0,0
"23766",2011,"Action",0,0.1,0
"23767",2013,"Action",0.04,0.13,0
"23768",2013,"Action-Adventure",0.06,0.14,0
"23769",2013,"Action",0.34,0.41,0.06
"23770",2013,"Action-Adventure",0.34,0.44,0.06
"23771",2013,"Action",0.05,0.07,0
"23772",2013,"Action-Adventure",0.04,0.07,0
"23773",2013,"Action",0.57,0.34,0.01
"23774",2013,"Action-Adventure",0.57,0.33,0.01
"23780",2010,"Action",0,0.08,0
"23781",2010,"Action",1.2,0.63,0.04
"23791",2016,"Shooter",0.26,0.18,0
"23792",2016,"Shooter",1.49,2.04,0.16
"23793",2016,"Shooter",1.54,0.82,0
"23797",2013,"Action",0.6,1.45,0.08
"23798",2014,"Action",0.47,0.64,0.06
"23799",2013,"Action",0.86,0.87,0.01
"23800",2014,"Action",0.34,0.21,0
"23816",2014,"Action-Adventure",0.47,0.74,0.06
"23817",2014,"Action-Adventure",0.38,0.22,0
"23849",2013,"Simulation",0,0,1.69
"23850",2013,"Simulation",0.96,2.02,1.89
"23853",2010,"Simulation",0,0,0.44
"23854",2010,"Simulation",0,0,0.44
"23855",2011,"Action",0,0,0.24
"23856",2011,"Action",0,0,0.24
"23862",2010,"Sports",0.18,0.07,0
"23863",2010,"Sports",0.41,0.11,0
"23864",2010,"Sports",0.17,0.07,0
"23893",2015,"Sports",0.05,0,0
"23894",2015,"Sports",0.11,0.08,0
"23895",2015,"Sports",0.07,0,0
"23896",2015,"Sports",0.11,0.02,0
"23928",2011,"Action",0.06,0,0
"23929",2011,"Simulation",0.06,0,0
"23936",2012,"Action",0,0.03,0
"23937",2012,"Action",0.03,0.02,0
"23938",2011,"Shooter",0.13,0,0
"23955",2011,"Sports",0.17,0.4,0
"23956",2011,"Sports",0.17,0.4,0
"23957",2011,"Sports",0.04,0.08,0
"23958",2011,"Sports",0.05,0.09,0
"23959",2011,"Sports",0.15,0.22,0
"23960",2011,"Sports",0.15,0.23,0
"23966",2013,"Role-Playing",0,0,0.06
"23967",2012,"Role-Playing",0,0,0.16
"23968",2011,"Role-Playing",0,0,0.36
"23969",2011,"Role-Playing",0,0,0.36
"23970",2013,"Action",0,0,0.03
"23971",2013,"Misc",0,0,0.03
"23978",2017,"Role-Playing",0,0.02,0
"23979",2017,"Role-Playing",0.01,0,0
"23980",2017,"Role-Playing",0.01,0,0
"23995",2016,"Strategy",0,0.02,0
"23996",2012,"Strategy",0,0.01,0
"23997",2015,"Strategy",0.11,0.14,0
"23998",2013,"Strategy",0.12,0.53,0
"23999",2012,"Strategy",0.07,0.1,0
"24000",2016,"Strategy",0,0.1,0
"24012",2010,"Misc",0.04,0.02,0
"24013",2011,"Misc",0.03,0.01,0
"24020",2014,"Adventure",0,0,0.01
"24021",2014,"Misc",0,0,0.01
"24022",2014,"Action",0,0,0.01
"24023",2013,"Adventure",0,0,0.07
"24024",2013,"Puzzle",0,0,0.07
"24027",2011,"Puzzle",0.08,0.04,0
"24028",2012,"Puzzle",0.01,0,0.01
"24029",2012,"Puzzle",0.07,0.04,0
"24030",2012,"Adventure",0,0,0.03
"24031",2012,"Misc",0,0,0.03
"24039",2010,"Puzzle",0.1,0.16,0
"24040",2010,"Puzzle",0.11,0.17,0
"24042",2016,"Shooter",0.01,0,0
"24043",2016,"Shooter",0.06,0,0
"24044",2017,"Action",0.04,0,0
"24045",2018,"Role-Playing",0.01,0,0.01
"24046",2018,"Role-Playing",0.01,0,0
"24047",2016,"Role-Playing",0,0,0.01
"24048",2017,"Shooter",0.04,0.02,0
"24049",2017,"Shooter",0.02,0,0
"24050",2016,"Fighting",0,0,0.02
"24051",2013,"Action",0,0,0.18
"24052",2014,"Action",0.04,0.05,0.25
"24053",2016,"Action",0,0,0.04
"24054",2016,"Action",0,0,0.08
"24055",2017,"Action",0.04,0,0.1
"24056",2016,"Action",0,0,0.11
"24057",2017,"Action",0.02,0,0.13
"24058",2015,"Action",0.06,0.07,0.03
"24059",2014,"Action",0,0,0.05
"24060",2014,"Action",0.05,0.05,0.17
"24061",2013,"Action",0,0,0.18
"24062",2014,"Action",0,0,0.05
"24063",2013,"Action",0.05,0.05,0.25
"24064",2015,"Action",0.03,0.02,0.18
"24067",2014,"Sports",0,0.02,0
"24068",2014,"Sports",0,0.03,0
"24069",2018,"Simulation",0,0.01,0
"24071",2010,"Fighting",0.04,0.02,0
"24073",2014,"Misc",0,0,0.03
"24074",2014,"Role-Playing",0,0,0.03
"24075",2012,"Misc",0,0,0.62
"24079",2015,"Action",0.07,0,0
"24080",2015,"Action",0.07,0,0
"24084",2010,"Action",0.93,0.97,0.02
"24085",2010,"Action",0.51,0.42,0
"24086",2010,"Action",0.27,0.25,0
"24087",2010,"Action",0.64,0.63,0
"24088",2010,"Action",0.41,0.29,0
"24094",2016,"Action",0,0.01,0
"24095",2016,"Racing",0,0.01,0
"24096",2016,"Action",0.03,0.24,0
"24097",2016,"Racing",0.04,0.35,0
"24098",2016,"Action",0.02,0.03,0
"24099",2016,"Racing",0.05,0.04,0
"24100",2010,"Racing",0.03,0.02,0
"24101",2011,"Racing",0.02,0.02,0
"24102",2010,"Racing",0.1,0.11,0
"24103",2011,"Racing",0.09,0.11,0
"24105",2018,"Racing",0.01,0,0
"24106",2018,"Racing",0.02,0,0
"24107",2018,"Simulation",0.05,0.03,0
"24108",2018,"Simulation",0.03,0,0
"24109",2015,"Simulation",0,0.04,0
"24110",2015,"Simulation",0,0.04,0
"24111",2014,"Strategy",0.05,0.02,0
"24112",2014,"Action",0.04,0.05,0.01
"24113",2014,"Shooter",0.04,0.04,0.01
"24114",2014,"Action",0.07,0.1,0.01
"24115",2014,"Shooter",0.08,0.11,0.01
"24116",2014,"Action",0.05,0.01,0
"24117",2014,"Shooter",0.04,0.02,0
"24118",2014,"Action",0.09,0.07,0
"24119",2014,"Shooter",0.09,0.06,0
"24120",2014,"Action",0.06,0.03,0
"24121",2014,"Shooter",0.1,0.03,0
"24126",2010,"Action",0.15,0.1,0
"24127",2011,"Action",0.16,0.04,0
"24128",2011,"Action",0.11,0.19,0
"24129",2011,"Action",0.1,0.07,0
"24130",2011,"Action",0.13,0.13,0
"24131",2011,"Action",0.34,0.09,0
"24132",2015,"Action",0,0.03,0
"24133",2015,"Action",0.05,0.07,0
"24134",2015,"Action",0.11,0.09,0
"24135",2015,"Action",0.08,0.02,0
"24136",2015,"Action",0.1,0.04,0
"24137",2012,"Action",0.01,0,0
"24138",2012,"Action",0.19,0.15,0
"24139",2012,"Action",0.28,0.13,0
"24140",2012,"Action",0.13,0.03,0
"24141",2012,"Fighting",0.14,0.03,0
"24142",2012,"Action",0,0.01,0
"24143",2012,"Fighting",0,0.01,0
"24144",2012,"Action",0.09,0.03,0
"24145",2012,"Fighting",0.09,0.03,0
"24159",2010,"Misc",0.01,0,0
"24160",2010,"Action",0.24,0.18,0
"24161",2010,"Action",0.39,0.15,0
"24162",2010,"Action",0.22,0.01,0
"24163",2010,"Action",0.11,0.01,0
"24170",2011,"Strategy",0,0.02,0
"24171",2011,"Strategy",0,0.02,0
"24181",2010,"Simulation",0.14,0,0.02
"24184",2010,"Misc",0,0.03,0
"24187",2011,"Puzzle",0.02,0,0
"24192",2011,"Adventure",0,0,0.05
"24193",2011,"Adventure",0,0,0.05
"24197",2014,"Racing",0,0.03,0
"24198",2015,"Misc",0,0.03,0
"24199",2014,"Misc",0.13,0.23,0.01
"24200",2014,"Racing",0.13,0.21,0.01
"24201",2014,"Racing",0.12,0.1,0
"24202",2015,"Racing",0.12,0.1,0
"24205",2010,"Misc",0,0,0.07
"24206",2010,"Misc",0,0,0.07
"24207",2010,"Adventure",0,0,0.05
"24208",2010,"Adventure",0,0,0.04
"24209",2017,"Puzzle",0.02,0,0
"24216",2016,"Role-Playing",0.04,0.01,0.07
"24219",2011,"Platform",0,0.03,0
"24220",2012,"Platform",0,0.03,0
"24221",2012,"Platform",0,0.04,0
"24225",2010,"Role-Playing",0.07,0.06,0.03
"24226",2010,"Role-Playing",0.06,0.03,0.03
"24227",2011,"Role-Playing",0.06,0.03,0.03
"24228",2010,"Sports",0.02,0,0
"24229",2011,"Misc",0.03,0,0
"24230",2011,"Misc",0.03,0,0
"24253",2011,"Misc",0.1,0.04,0
"24254",2017,"Action",0.05,0.04,0
"24255",2017,"Action",0.02,0,0
"24256",2017,"Action",0.02,0,0
"24262",2010,"Action",0.12,0.04,0
"24263",2010,"Action",0.06,0,0
"24264",2010,"Action",0.27,0.1,0
"24265",2010,"Action",0.1,0.02,0
"24266",2010,"Action",0.24,0.05,0
"24267",2010,"Racing",0.18,0.03,0
"24271",2010,"Strategy",0.15,0.02,0.03
"24272",2010,"Strategy",0,0.01,0
"24273",2010,"Strategy",0,0.01,0
"24274",2011,"Strategy",0.1,0.13,0
"24275",2011,"Strategy",0.1,0.13,0
"24276",2011,"Strategy",0.2,0.12,0
"24278",2012,"Misc",0,0.02,0
"24279",2012,"Strategy",0,0.02,0
"24280",2014,"Simulation",0.02,0.08,0
"24281",2015,"Simulation",0.04,0.09,0
"24282",2015,"Simulation",0.07,0.18,0.08
"24283",2014,"Simulation",0.03,0.04,0
"24284",2016,"Simulation",0.02,0,0
"24300",2010,"Misc",0.06,0.02,0
"24301",2010,"Misc",0.04,0.05,0
"24302",2010,"Misc",0.07,0.03,0
"24305",2017,"Adventure",0,0,0.01
"24306",2015,"Adventure",0,0,0.03
"24307",2015,"Adventure",0,0,0.02
"24309",2014,"Action",0,0.01,0
"24310",2014,"Misc",0,0.01,0
"24311",2011,"Adventure",0,0,0.03
"24312",2011,"Adventure",0,0,0.03
"24313",2017,"Adventure",0,0,0.01
"24315",2011,"Action",0.05,0,0
"24316",2015,"Role-Playing",0,0,0.04
"24318",2010,"Adventure",0,0,0.02
"24319",2010,"Adventure",0,0,0.02
"24320",2012,"Action",0,0,0.01
"24321",2012,"Misc",0,0,0.01
"24323",2018,"Racing",0.05,0.09,0
"24324",2018,"Racing",0.05,0.03,0
"24327",2016,"Puzzle",0.02,0,0
"24328",2016,"Puzzle",0.02,0,0
"24333",2012,"Racing",0,0.01,0
"24337",2013,"Misc",0,0.02,0
"24338",2013,"Sports",0,0.01,0
"24339",2013,"Misc",0,0.04,0
"24340",2013,"Sports",0,0.03,0
"24341",2013,"Misc",0,0.01,0
"24342",2013,"Sports",0,0.02,0
"24343",2013,"Misc",0,0.02,0
"24344",2013,"Sports",0,0.02,0
"24345",2013,"Misc",0,0.03,0
"24346",2013,"Sports",0,0.02,0
"24347",2013,"Misc",0,0.01,0
"24348",2013,"Sports",0,0.01,0
"24370",2015,"Action",0,0,0.03
"24371",2015,"Action",0,0,0.02
"24372",2015,"Action",0,0,0.02
"24373",2015,"Action",0,0,0.02
"24374",2015,"Action",0,0,0.02
"24375",2015,"Adventure",0,0,0.03
"24376",2015,"Misc",0,0,0.03
"24377",2016,"Misc",0,0,0.03
"24378",2016,"Misc",0,0,0.02
"24379",2016,"Simulation",0,0,0.04
"24380",2010,"Fighting",0,0,0.05
"24382",2010,"Misc",0.08,0.13,0
"24383",2011,"Misc",0,0.02,0
"24388",2010,"Adventure",0,0,0.02
"24391",2011,"Adventure",0.01,0,0
"24393",2012,"Racing",0.32,0,0
"24394",2012,"Action",0.67,0.07,0
"24402",2011,"Misc",0.1,0.01,0
"24403",2011,"Misc",0.1,0.01,0
"24407",2011,"Role-Playing",0.09,0.09,0
"24408",2011,"Role-Playing",0.26,0.1,0.06
"24409",2011,"Role-Playing",0.26,0.11,0.06
"24410",2011,"Role-Playing",0.4,0.07,0.03
"24411",2011,"Role-Playing",0.4,0.08,0.03
"24428",2016,"Role-Playing",0,0.02,0
"24430",2010,"Misc",0,0.08,0
"24431",2010,"Misc",0,0.21,0
"24438",2010,"Misc",1.67,0.58,0
"24439",2011,"Misc",0.08,0.09,0
"24440",2011,"Misc",0.01,0.01,0
"24453",2016,"Sports",0,0.08,0.05
"24454",2016,"Sports",0,0.22,0.05
"24457",2011,"Sports",0.1,0.09,0
"24458",2011,"Sports",0.12,0.06,0
"24459",2011,"Sports",0.53,0.19,0
"24460",2010,"Fighting",0.8,0.41,0.02
"24461",2010,"Fighting",0.11,0.07,0
"24462",2010,"Fighting",0.9,0.31,0
"24463",2012,"Action",0.55,0.34,0.03
"24464",2012,"Fighting",0.55,0.33,0.03
"24465",2012,"Action",0.72,0.21,0
"24466",2012,"Fighting",0.72,0.2,0
"24474",2010,"Simulation",0,0.04,0
"24475",2010,"Simulation",0,0.03,0
"24476",2015,"Action",0,0,0.03
"24477",2015,"Action",0,0,0.04
"24507",2011,"Fighting",0,0.04,0.04
"24508",2017,"Fighting",0.19,0,0.02
"24509",2011,"Fighting",0.2,0.09,0
"24510",2012,"Fighting",0.17,0.09,0
"24511",2011,"Fighting",0,0.03,0.04
"24512",2017,"Fighting",0.12,0,0
"24518",2014,"Action",0.19,0.11,0
"24519",2014,"Action",0.15,0.09,0
"24534",2017,"Fighting",0.22,0.22,0.09
"24535",2015,"Fighting",0,0.08,0
"24536",2015,"Fighting",0,0.08,0
"24539",2013,"Misc",0,0,0.02
"24540",2013,"Strategy",0,0,0.02
"24544",2011,"Adventure",0,0,0.01
"24547",2010,"Adventure",0,0,0.02
"24549",2017,"Action",0,0.01,0
"24550",2017,"Action",0.03,0,0
"24551",2012,"Misc",0,0,0.02
"24552",2012,"Role-Playing",0,0,0.02
"24553",2012,"Misc",0,0,0.02
"24554",2012,"Role-Playing",0,0,0.02
"24555",2012,"Role-Playing",0,0,0.04
"24556",2012,"Role-Playing",0,0,0.06
"24558",2011,"Action",2.77,2.81,0.19
"24559",2016,"Shooter",1.3,2.07,0.18
"24561",2011,"Shooter",0.59,0.75,0.13
"24562",2012,"Action",0.53,0.71,0.13
"24563",2017,"Action",0.58,1.38,0.04
"24564",2015,"Action",2.55,2.11,0.1
"24567",2014,"Fighting",0.06,0.02,0.04
"24568",2015,"Fighting",0.07,0.01,0.05
"24569",2018,"Fighting",0.01,0,0.03
"24573",2018,"Role-Playing",0,0,0.02
"24574",2017,"Role-Playing",0,0,0.01
"24575",2017,"Role-Playing",0,0,0.01
"24576",2012,"Action",0,0,0.01
"24577",2012,"Misc",0,0,0.01
"24580",2012,"Misc",0.25,0.15,0.04
"24581",2012,"Shooter",0.29,0.15,0.04
"24607",2015,"Adventure",0.62,0.92,0.06
"24608",2015,"Adventure",0.44,0.89,0.05
"24609",2016,"Shooter",0.5,0.21,0
"24628",2016,"Action",0,0,0.03
"24630",2013,"Adventure",0,0,0.02
"24631",2013,"Misc",0,0,0.02
"24632",2014,"Adventure",0,0,0.01
"24642",2011,"Action",0,0,0.02
"24643",2011,"Action",0,0,0.02
"24644",2014,"Misc",0,0,0.02
"24645",2010,"Adventure",0,0,0.02
"24646",2013,"Action",0,0,0.12
"24647",2013,"Music",0,0,0.12
"24648",2011,"Adventure",0,0,0.14
"24649",2011,"Adventure",0,0,0.01
"24650",2015,"Action",0,0,0.09
"24651",2017,"Adventure",0,0,0.02
"24652",2012,"Adventure",0,0,0.09
"24653",2012,"Visual Novel",0,0,0.09
"24654",2011,"Misc",0,0,0.1
"24655",2016,"Action",0,0,0.05
"24656",2016,"Music",0,0,0.06
"24657",2017,"Adventure",0,0,0.04
"24658",2013,"Music",0,0,0.09
"24659",2010,"Misc",0,0,0.01
"24662",2018,"Action",0,0,0.03
"24665",2018,"Role-Playing",0,0,0.03
"24666",2018,"Role-Playing",0,0,0.02
"24667",2015,"Adventure",0,0,0.06
"24668",2017,"Adventure",0.05,0,0.07
"24669",2017,"Adventure",0.02,0,0.08
"24670",2016,"Visual Novel",0,0,0.04
"24671",2017,"Visual Novel",0.05,0,0.07
"24672",2017,"Visual Novel",0.01,0,0.08
"24673",2017,"Adventure",0,0,0.01
"24677",2018,"Racing",0.01,0,0
"24678",2018,"Racing",0.01,0,0
"24681",2017,"Visual Novel",0,0,0.01
"24682",2010,"Misc",0.08,0.02,0
"24683",2010,"Misc",0.09,0.02,0
"24687",2016,"Racing",0,0.02,0
"24688",2016,"Racing",0.05,0.05,0
"24689",2016,"Racing",0.05,0.02,0
"24690",2017,"Strategy",0.01,0,0
"24696",2013,"Misc",0.04,0.01,0.12
"24697",2013,"Role-Playing",0.04,0.01,0.12
"24701",2016,"Role-Playing",0.06,0.04,0.05
"24702",2018,"Strategy",0.12,0.04,0.02
"24703",2018,"Role-Playing",0.1,0.03,0.08
"24704",2018,"Role-Playing",0.03,0,0
"24705",2010,"Role-Playing",0.12,0.16,0.18
"24708",2016,"Role-Playing",0.14,0.08,0.08
"24709",2017,"Role-Playing",0.04,0.03,0.07
"24710",2017,"Role-Playing",0,0,0.05
"24711",2017,"Role-Playing",0.04,0,0
"24712",2015,"Action",0,0.01,0.07
"24713",2016,"Action",0,0.05,0.11
"24720",2018,"Role-Playing",0.02,0,0
"24723",2010,"Adventure",0.07,0,0
"24724",2011,"Adventure",0,0.02,0
"24725",2010,"Adventure",0.12,0.01,0
"24731",2011,"Adventure",0,0.01,0
"24733",2018,"Role-Playing",0.12,0.19,0
"24734",2018,"Role-Playing",0.07,0.04,0
"24735",2015,"Action",0,0,0.01
"24744",2010,"Sports",0.09,0.2,0
"24745",2010,"Sports",0.08,0.13,0
"24753",2010,"Shooter",0.21,0.22,0.11
"24754",2010,"Shooter",0.19,0.17,0.03
"24760",2011,"Shooter",0.02,0,0
"24765",2011,"Role-Playing",0,0.04,0
"24766",2010,"Role-Playing",0.07,0.04,0
"24767",2011,"Role-Playing",0.07,0.03,0
"24768",2010,"Role-Playing",0.09,0.03,0
"24769",2011,"Role-Playing",0.09,0.03,0
"24770",2011,"Role-Playing",0,0,0.05
"24771",2011,"Role-Playing",0,0,0.05
"24777",2018,"Role-Playing",0.06,0,0
"24778",2010,"Strategy",0,0.01,0
"24783",2011,"Misc",0.13,0.01,0
"24784",2011,"Misc",0.14,0.01,0
"24785",2011,"Action",0.12,0,0
"24786",2011,"Action",0.12,0,0
"24806",2017,"Action",0.01,0,0
"24807",2017,"Action",0.03,0.01,0
"24808",2017,"Action",0.01,0,0
"24811",2011,"Role-Playing",0,0,0.02
"24850",2011,"Sports",0,0.03,0
"24851",2011,"Sports",0.09,0.25,0.03
"24852",2011,"Sports",0.05,0.08,0
"24853",2011,"Sports",0.12,0.1,0.01
"24854",2011,"Sports",0.05,0.3,0.01
"24855",2012,"Sports",0.04,0.34,0.01
"24869",2010,"Simulation",0.04,0.01,0
"24870",2010,"Simulation",0.04,0.01,0
"24873",2013,"Adventure",0,0,0.02
"24874",2013,"Misc",0,0,0.02
"24879",2010,"Adventure",0,0,0.02
"24880",2010,"Adventure",0,0,0.02
"24881",2011,"Adventure",0,0,0.06
"24882",2011,"Adventure",0,0,0.06
"24883",2018,"Visual Novel",0,0,0.01
"24884",2012,"Adventure",0,0,0.02
"24885",2012,"Misc",0,0,0.02
"24890",2010,"Adventure",0,0,0.02
"24891",2010,"Adventure",0,0,0.02
"24892",2013,"Misc",0,0,0.01
"24899",2018,"Music",0.01,0,0.01
"24901",2011,"Adventure",0.03,0,0
"24905",2017,"Racing",0.03,0,0
"24908",2010,"Adventure",0,0,0.02
"24914",2017,"Adventure",0,0,0.01
"24919",2010,"Sports",0.35,0.06,0
"24920",2010,"Sports",0.36,0.06,0
"24944",2012,"Adventure",0,0,0.03
"24945",2012,"Misc",0,0,0.03
"24946",2011,"Adventure",0,0,0.03
"24947",2010,"Adventure",0,0,0.01
"24948",2016,"Adventure",0,0,0.03
"24949",2018,"Adventure",0,0,0.01
"24950",2017,"Adventure",0,0,0.03
"24951",2010,"Adventure",0,0,0.01
"24952",2010,"Adventure",0,0,0.01
"24962",2011,"Simulation",0.27,0,0
"24963",2015,"Strategy",0,0.01,0
"24976",2010,"Strategy",0.08,0.01,0
"24977",2011,"Strategy",0,0.06,0
"24978",2017,"Strategy",0,0.04,0
"24980",2018,"Action",0.02,0,0
"24982",2018,"Action",0.02,0,0
"24983",2018,"Action",0.02,0,0
"24984",2011,"Shooter",0.09,0.09,0
"24985",2011,"Shooter",0.13,0.25,0
"24986",2011,"Shooter",0.25,0.27,0
"25001",2016,"Action",0.03,0.03,0
"25002",2016,"Action",0.03,0,0
"25015",2010,"Misc",0.17,0.18,0.2
"25016",2018,"Misc",0.11,0.03,0.13
"25027",2017,"Action",0.03,0,0.06
"25028",2017,"Action",0,0,0.05
"25043",2012,"Action",0,0,0.37
"25048",2012,"Action",0,0,0.02
"25051",2017,"Action",0,0,0.01
"25052",2011,"Action",0,0.04,0.57
"25053",2012,"Action",0,0.04,0.57
"25054",2014,"Action",0.04,0.05,0.04
"25055",2012,"Action",0,0,0.11
"25056",2012,"Action",0,0,0.11
"25057",2013,"Action",0,0,0.07
"25058",2014,"Action",0,0,0.07
"25059",2011,"Action",0.09,0.03,0.03
"25060",2012,"Action",0.09,0.03,0.03
"25061",2014,"Action",0.01,0.03,0
"25062",2012,"Action",0.04,0.02,0.02
"25063",2012,"Misc",0.04,0.03,0.02
"25064",2018,"Action",0.02,0,0.05
"25065",2018,"Action",0.05,0,0.16
"25066",2018,"Action",0.03,0,0
"25067",2011,"Action",0.06,0.05,0.07
"25068",2011,"Action",0,0.04,0.01
"25069",2019,"Action",0,0.04,0.01
"25078",2015,"Role-Playing",0.02,0.06,0
"25080",2015,"Role-Playing",0.1,0,0.03
"25081",2015,"Role-Playing",0.05,0.01,0
"25083",2014,"Action",0.14,0.26,0
"25084",2014,"Action-Adventure",0.19,0.27,0
"25085",2014,"Action",0.56,0.89,0.1
"25086",2014,"Action-Adventure",0.56,0.89,0.1
"25087",2014,"Action",1.4,1.86,0.11
"25088",2014,"Action-Adventure",1.4,2.13,0.11
"25089",2014,"Action",0.08,0.05,0
"25090",2014,"Action-Adventure",0.07,0.05,0
"25091",2014,"Action",0.72,0.45,0.01
"25092",2014,"Action-Adventure",0.73,0.44,0.01
"25093",2014,"Action",0.9,0.53,0
"25094",2014,"Action-Adventure",0.91,0.59,0
"25095",2016,"Action",0.98,1.74,0.12
"25096",2016,"Action",0.71,0.53,0
"25115",2011,"Action",0,0.03,0.16
"25116",2011,"Action",0,0.03,0.16
"25139",2011,"Misc",0,0.17,0
"25140",2018,"Action-Adventure",0.08,0.04,0
"25141",2018,"Action-Adventure",0.07,0.01,0
"25147",2016,"Music",0.02,0,0
"25148",2012,"Misc",0,0.01,0
"25149",2011,"Misc",0,0.31,0
"25150",2010,"Misc",0,0.41,0
"25151",2012,"Misc",0.08,0.19,0
"25152",2012,"Music",0.05,0.18,0
"25153",2010,"Misc",0,0.19,0
"25154",2011,"Misc",0,0.07,0
"25155",2011,"Misc",0,0.16,0
"25163",2010,"Simulation",0,0.01,0
"25164",2011,"Strategy",0,0,0.1
"25165",2011,"Strategy",0,0,0.1
"25166",2016,"Misc",0.04,0,0
"25167",2010,"Simulation",0.06,0,0
"25179",2010,"Role-Playing",0.06,0,0.18
"25181",2010,"Misc",0.41,0,0
"25186",2010,"Misc",0.89,0.04,0
"25206",2012,"Adventure",0,0,0.04
"25207",2012,"Misc",0,0,0.04
"25208",2013,"Adventure",0,0,0.02
"25209",2013,"Misc",0,0,0.02
"25210",2010,"Adventure",0,0,0.05
"25211",2010,"Adventure",0,0,0.05
"25212",2017,"Action",0,0.01,0.01
"25213",2010,"Role-Playing",0.23,0.09,0.27
"25214",2011,"Role-Playing",0.23,0.09,0.27
"25216",2010,"Role-Playing",0.34,0.16,0.36
"25217",2011,"Role-Playing",0,0.04,0.09
"25225",2010,"Misc",0,0.03,0
"25227",2010,"Misc",0,0.03,0
"25230",2010,"Misc",0.04,0,0
"25231",2010,"Misc",0.1,0,0
"25232",2011,"Misc",0.09,0,0
"25233",2011,"Shooter",0.04,0,0
"25234",2011,"Shooter",0.04,0,0
"25243",2013,"Sports",0.39,0.24,0.21
"25244",2014,"Misc",0.35,0.24,0.21
"25246",2010,"Misc",1.79,3.53,2.49
"25247",2013,"Misc",0.31,0.54,0.84
"25249",2011,"Misc",0.24,0.43,0.18
"25251",2014,"Sports",0.19,0.14,0.04
"25272",2018,"Shooter",0.06,0,0
"25273",2010,"Shooter",0.01,0.01,0
"25274",2010,"Shooter",0.01,0.01,0
"25276",2011,"Simulation",0,0.07,0
"25277",2014,"MMO",0.08,0.07,0
"25284",2010,"Fighting",0.01,0,0
"25294",2010,"Sports",0,0,0.07
"25295",2010,"Sports",0,0,0.07
"25324",2010,"Sports",0,0,0.07
"25325",2010,"Sports",0,0,0.05
"25326",2012,"Sports",0,0,0.07
"25327",2012,"Sports",0,0,0.07
"25328",2012,"Sports",0,0,0.04
"25329",2012,"Sports",0,0,0.04
"25330",2013,"Sports",0,0,0.05
"25331",2013,"Sports",0,0,0.01
"25332",2013,"Sports",0,0,0.02
"25341",2015,"Action",0,0,0.02
"25342",2015,"Sports",0,0,0.03
"25343",2015,"Action",0,0,0.02
"25344",2015,"Sports",0,0,0.03
"25345",2016,"Simulation",0,0,0.02
"25346",2016,"Simulation",0,0,0.03
"25347",2016,"Simulation",0,0,0.02
